SZ,VZ,VA,LAI,BRF_toc,BRF_toc(NIR),BRF_toa,LAD,NDVI
10,60,90,3,0.020434,0.313242,0.04365,0.7266,0.877521907
10,60,90,4,0.016418,0.32856,0.042581,0.9688,0.904817119
10,60,90,5,0.014218,0.33505,0.040156,1.211,0.91858401
10,60,90,6,0.013084,0.340545,0.03987,1.4532,0.926001544
10,60,90,7,0.012391,0.348081,0.038489,1.6954,0.931251248
10,60,108,0.01,0.094968,0.163821,0.09563,0.002422,0.266058449
10,60,108,0.1,0.087328,0.169145,0.089141,0.02422,0.319008239
10,60,108,0.5,0.062863,0.202924,0.072394,0.1211,0.526967083
10,60,108,1,0.044985,0.239319,0.060436,0.2422,0.683542968
10,60,108,2,0.027987,0.284454,0.048608,0.4844,0.820849376
10,60,108,3,0.020453,0.310609,0.043226,0.7266,0.876440063
10,60,108,4,0.016266,0.323702,0.042547,0.9688,0.904308641
