SZ,VZ,VA,gLAI,BRF_toc,BRF_toc(NIR),BRF_toa,,NDVI
20,30,0,3,0.055395,0.534447,0.066293,,0.812170039
20,30,0,4,0.050977,0.599509,0.06295,,0.843264882
20,30,0,5,0.049703,0.643463,0.06242,,0.85659135
20,30,0,6,0.049424,0.686641,0.0623,,0.865707512
20,30,0,7,0.050036,0.722066,0.063061,,0.870390182
20,30,18,0.01,0.191391,0.284132,0.171402,,0.195029473
20,30,18,0.1,0.177282,0.289621,0.15944,,0.24060458
20,30,18,0.5,0.130677,0.322831,0.123816,,0.423705866
20,30,18,1,0.09669,0.371699,0.097213,,0.587138041
20,30,18,2,0.064583,0.455153,0.073129,,0.751477673
20,30,18,3,0.052971,0.526105,0.064572,,0.817049921
20,30,18,4,0.048649,0.589995,0.061268,,0.847649081
20,30,18,5,0.047438,0.633399,0.060723,,0.860647997
20,30,18,6,0.047242,0.676001,0.060689,,0.869360644
20,30,18,7,0.047886,0.711072,0.061576,,0.873811199
20,30,36,0.01,0.191384,0.284062,0.17076,,0.194928551
20,30,36,0.1,0.177141,0.289232,0.158854,,0.240346246
20,30,36,0.5,0.12959,0.32008,0.122437,,0.423621767
20,30,36,1,0.094314,0.36565,0.095069,,0.589907036
20,30,36,2,0.061085,0.444442,0.070402,,0.758331405
20,30,36,3,0.049256,0.51256,0.061476,,0.824654335
20,30,36,4,0.044974,0.574478,0.058411,,0.854794237
20,30,36,5,0.043812,0.616571,0.057863,,0.867313362
20,30,36,6,0.043653,0.658012,0.057624,,0.875573101
20,30,36,7,0.044272,0.692172,0.05843,,0.879768183
20,30,54,0.01,0.191374,0.284011,0.169545,,0.194867318
20,30,54,0.1,0.177026,0.288743,0.157781,,0.23985495
20,30,54,0.5,0.128667,0.317089,0.120543,,0.422702106
20,30,54,1,0.092476,0.359919,0.092876,,0.591171432
20,30,54,2,0.058317,0.434879,0.067579,,0.763513897
20,30,54,3,0.046251,0.50063,0.058464,,0.830855341
20,30,54,4,0.041938,0.560975,0.055508,,0.860882084
20,30,54,5,0.040737,0.601832,0.054929,,0.873205835
20,30,54,6,0.040539,0.642151,0.054552,,0.881237458
20,30,54,7,0.041081,0.675391,0.055162,,0.8853242
20,30,72,0.01,0.191361,0.283952,0.168297,,0.194800058
20,30,72,0.1,0.17691,0.288199,0.156377,,0.239275095
20,30,72,0.5,0.127867,0.314234,0.118973,,0.42154847
20,30,72,1,0.090984,0.354878,0.090706,,0.591873719
20,30,72,2,0.056111,0.426759,0.064981,,0.767593762
20,30,72,3,0.043862,0.490688,0.055712,,0.835891872
20,30,72,4,0.039483,0.549806,0.052643,,0.865997838
20,30,72,5,0.038226,0.589638,0.051977,,0.878234777
20,30,72,6,0.03798,0.628992,0.051815,,0.886112161
20,30,72,7,0.038431,0.661627,0.052394,,0.89020624
20,30,90,0.01,0.191349,0.283893,0.166875,,0.194730264
20,30,90,0.1,0.176702,0.28765,0.155039,,0.238930811
20,30,90,0.5,0.127242,0.311675,0.117185,,0.420200175
20,30,90,1,0.089738,0.350202,0.0887,,0.59204437
20,30,90,2,0.054317,0.419634,0.06262,,0.770790651
20,30,90,3,0.041907,0.482186,0.053262,,0.840078001
20,30,90,4,0.03746,0.540469,0.05021,,0.870364699
20,30,90,5,0.036149,0.579395,0.04944,,0.882546171
20,30,90,6,0.035869,0.618064,0.04922,,0.89029763
20,30,90,7,0.036239,0.650384,0.049864,,0.894442802
20,30,108,0.01,0.191338,0.283839,0.165809,,0.194666409
20,30,108,0.1,0.176597,0.287162,0.154125,,0.238410468
20,30,108,0.5,0.126681,0.309289,0.115846,,0.418854508
20,30,108,1,0.088735,0.346271,0.087217,,0.592028616
20,30,108,2,0.052887,0.413878,0.060829,,0.773389179
20,30,108,3,0.040356,0.475351,0.051479,,0.843492526
20,30,108,4,0.035835,0.532931,0.048082,,0.873990358
20,30,108,5,0.034476,0.57129,0.047122,,0.886173869
20,30,108,6,0.034158,0.609323,0.047057,,0.893833695
20,30,108,7,0.034477,0.641273,0.047797,,0.897959304
20,30,126,0.01,0.191329,0.283796,0.165352,,0.194616154
20,30,126,0.1,0.176511,0.286766,0.153334,,0.237989367
20,30,126,0.5,0.126232,0.307437,0.115022,,0.417841718
20,30,126,1,0.087947,0.343193,0.0859,,0.592025792
20,30,126,2,0.051787,0.409355,0.059391,,0.775396732
20,30,126,3,0.039149,0.469951,0.049946,,0.846203104
20,30,126,4,0.034575,0.527063,0.046638,,0.876877989
20,30,126,5,0.033194,0.565024,0.04554,,0.889023734
20,30,126,6,0.032843,0.602646,0.045425,,0.896637078
20,30,126,7,0.033117,0.634349,0.046086,,0.900767979
20,30,144,0.01,0.191322,0.283764,0.164706,,0.194579508
20,30,144,0.1,0.176443,0.286474,0.152803,,0.237690558
20,30,144,0.5,0.125938,0.306137,0.114255,,0.417054909
20,30,144,1,0.087386,0.341064,0.085021,,0.59208309
20,30,144,2,0.050996,0.406108,0.058367,,0.776873534
20,30,144,3,0.038306,0.466126,0.048821,,0.848122244
20,30,144,4,0.033685,0.522906,0.04543,,0.878959595
20,30,144,5,0.032279,0.560739,0.044401,,0.891136525
20,30,144,6,0.03191,0.598108,0.044335,,0.898701307
20,30,144,7,0.032154,0.629513,0.045028,,0.902809117
20,30,162,0.01,0.191318,0.283745,0.164341,,0.194557353
20,30,162,0.1,0.176403,0.286294,0.15214,,0.237501
20,30,162,0.5,0.12571,0.305368,0.113849,,0.416764483
20,30,162,1,0.08704,0.339749,0.08451,,0.592116948
20,30,162,2,0.050529,0.40406,0.057651,,0.777693697
20,30,162,3,0.037795,0.463772,0.048261,,0.849292318
20,30,162,4,0.03316,0.520297,0.044856,,0.880171359
20,30,162,5,0.031733,0.558011,0.043817,,0.892383814
20,30,162,6,0.031354,0.59548,0.043768,,0.899960755
20,30,162,7,0.031582,0.626527,0.044354,,0.904021978
20,30,180,0.01,0.191316,0.28374,0.16431,,0.194553905
20,30,180,0.1,0.17639,0.286229,0.152016,,0.23742864
20,30,180,0.5,0.12564,0.305105,0.113873,,0.416638614
20,30,180,1,0.086922,0.339365,0.084241,,0.592190238
20,30,180,2,0.050377,0.403433,0.057541,,0.777981975
20,30,180,3,0.037619,0.462948,0.048206,,0.849694446
20,30,180,4,0.03299,0.519346,0.044794,,0.880543727
20,30,180,5,0.031558,0.557148,0.043598,,0.892788591
20,30,180,6,0.031165,0.594561,0.043628,,0.90038771
20,30,180,7,0.031387,0.62548,0.044174,,0.904434231
20,40,0,0.01,0.191255,0.284193,0.17026,,0.195474584
20,40,0,0.1,0.176308,0.290426,0.157773,,0.244503293
20,40,0,0.5,0.127061,0.326223,0.121692,,0.439375756
20,40,0,1,0.091547,0.376737,0.09452,,0.609010771
20,40,0,2,0.059645,0.461036,0.07126,,0.770896192
20,40,0,3,0.049047,0.531002,0.063485,,0.830886701
20,40,0,4,0.045659,0.594326,0.060779,,0.857312281
20,40,0,5,0.045035,0.636497,0.060669,,0.867841862
20,40,0,6,0.045284,0.678115,0.06109,,0.874802149
20,40,0,7,0.046138,0.71317,0.062045,,0.878473558
20,40,18,0.01,0.191251,0.284176,0.170161,,0.195455874
20,40,18,0.1,0.176277,0.29026,0.157536,,0.244317171
20,40,18,0.5,0.12681,0.325244,0.120683,,0.438960832
20,40,18,1,0.09099,0.375029,0.093872,,0.6095009
20,40,18,2,0.058808,0.458035,0.070356,,0.772433795
20,40,18,3,0.048141,0.527439,0.062483,,0.832721776
20,40,18,4,0.044746,0.590033,0.059787,,0.859018651
20,40,18,5,0.044095,0.631981,0.05986,,0.869556085
20,40,18,6,0.044311,0.673247,0.060015,,0.876495001
20,40,18,7,0.045127,0.70756,0.060742,,0.880090928
20,40,36,0.01,0.191242,0.284131,0.169064,,0.195402347
20,40,36,0.1,0.176177,0.289816,0.156914,,0.243864178
20,40,36,0.5,0.126108,0.322919,0.119301,,0.438305492
20,40,36,1,0.089698,0.370628,0.09174,,0.610284885
20,40,36,2,0.056919,0.451045,0.068276,,0.775893567
20,40,36,3,0.046094,0.518849,0.060229,,0.836818936
20,40,36,4,0.042625,0.580198,0.057689,,0.863123231
20,40,36,5,0.04192,0.621026,0.057547,,0.873534194
20,40,36,6,0.04206,0.661636,0.057432,,0.880459744
20,40,36,7,0.042787,0.695007,0.058357,,0.884013695
20,40,54,0.01,0.191228,0.284066,0.167683,,0.195327524
20,40,54,0.1,0.176049,0.289176,0.155462,,0.24316621
20,40,54,0.5,0.125344,0.319945,0.117457,,0.437021799
20,40,54,1,0.088245,0.365376,0.089798,,0.610930711
20,40,54,2,0.054812,0.442792,0.065565,,0.779696305
20,40,54,3,0.043795,0.508786,0.057365,,0.841489302
20,40,54,4,0.040254,0.56894,0.054949,,0.867845054
20,40,54,5,0.039461,0.608755,0.054614,,0.878247374
20,40,54,6,0.039502,0.648278,0.054539,,0.885131874
20,40,54,7,0.040136,0.680905,0.055439,,0.888672073
20,40,72,0.01,0.191213,0.283992,0.166261,,0.195239949
20,40,72,0.1,0.175906,0.288496,0.154264,,0.242440816
20,40,72,0.5,0.124529,0.316878,0.115477,,0.435763366
20,40,72,1,0.086822,0.359839,0.087582,,0.611239844
20,40,72,2,0.052811,0.434526,0.063024,,0.783267021
20,40,72,3,0.041626,0.4991,0.054715,,0.846036625
20,40,72,4,0.037989,0.55826,0.052217,,0.872573371
20,40,72,5,0.037123,0.597134,0.051885,,0.882940196
20,40,72,6,0.037094,0.635629,0.051711,,0.88971984
20,40,72,7,0.037619,0.667901,0.052626,,0.89335809
20,40,90,0.01,0.191197,0.283919,0.164958,,0.195156551
20,40,90,0.1,0.175759,0.287833,0.152483,,0.241751368
20,40,90,0.5,0.123824,0.313736,0.113512,,0.434025048
20,40,90,1,0.085555,0.354783,0.085536,,0.611412142
20,40,90,2,0.051018,0.427168,0.060812,,0.786618596
20,40,90,3,0.039704,0.490369,0.052347,,0.850194219
20,40,90,4,0.035986,0.548896,0.049753,,0.876946119
20,40,90,5,0.035037,0.586977,0.049182,,0.887343372
20,40,90,6,0.034958,0.624604,0.049032,,0.893996319
20,40,90,7,0.035391,0.656732,0.049984,,0.897732051
20,40,108,0.01,0.191183,0.283854,0.16334,,0.195081646
20,40,108,0.1,0.175629,0.287255,0.1513,,0.241153291
20,40,108,0.5,0.123195,0.311153,0.112393,,0.432735963
20,40,108,1,0.084493,0.35046,0.083881,,0.611484459
20,40,108,2,0.04954,0.421011,0.058988,,0.789438339
20,40,108,3,0.038106,0.483278,0.050414,,0.853827505
20,40,108,4,0.03432,0.541105,0.047889,,0.880714255
20,40,108,5,0.033325,0.578637,0.047084,,0.891088009
20,40,108,6,0.033189,0.615731,0.04704,,0.897710041
20,40,108,7,0.033567,0.647628,0.048032,,0.901446722
20,40,126,0.01,0.191172,0.283803,0.162861,,0.195022896
20,40,126,0.1,0.175522,0.286804,0.150712,,0.240700285
20,40,126,0.5,0.122738,0.309164,0.111359,,0.431639585
20,40,126,1,0.083638,0.347083,0.08283,,0.611637232
20,40,126,2,0.048401,0.416244,0.057611,,0.791664604
20,40,126,3,0.036863,0.47773,0.048787,,0.856729493
20,40,126,4,0.033018,0.535103,0.046074,,0.883764198
20,40,126,5,0.031989,0.572422,0.045588,,0.894148187
20,40,126,6,0.031826,0.609039,0.045425,,0.90067799
20,40,126,7,0.03215,0.640504,0.046305,,0.904408507
20,40,144,0.01,0.191164,0.283767,0.162378,,0.194982008
20,40,144,0.1,0.175445,0.286482,0.150114,,0.240377809
20,40,144,0.5,0.122348,0.307687,0.110974,,0.43098585
20,40,144,1,0.083038,0.344796,0.081824,,0.611821407
20,40,144,2,0.047585,0.412922,0.056605,,0.793336475
20,40,144,3,0.036,0.473764,0.047866,,0.85875817
20,40,144,4,0.032111,0.530787,0.045166,,0.885908282
20,40,144,5,0.031049,0.567981,0.044512,,0.896335743
20,40,144,6,0.030863,0.604355,0.04448,,0.902827061
20,40,144,7,0.031152,0.635526,0.04523,,0.906545589
20,40,162,0.01,0.191159,0.283747,0.162388,,0.194960687
20,40,162,0.1,0.175399,0.286287,0.150021,,0.240180556
20,40,162,0.5,0.122159,0.306846,0.110533,,0.43050081
20,40,162,1,0.082664,0.343517,0.081396,,0.612070928
20,40,162,2,0.047097,0.410938,0.056017,,0.79435196
20,40,162,3,0.035474,0.471447,0.047413,,0.860041308
20,40,162,4,0.03157,0.528357,0.044608,,0.8872353
20,40,162,5,0.030488,0.565392,0.043937,,0.897670672
20,40,162,6,0.030289,0.602008,0.043902,,0.904193757
20,40,162,7,0.030563,0.632587,0.044979,,0.907824776
20,40,180,0.01,0.191158,0.283742,0.162542,,0.194954727
20,40,180,0.1,0.175385,0.286214,0.150064,,0.240098007
20,40,180,0.5,0.122096,0.306556,0.110746,,0.430325765
20,40,180,1,0.082529,0.343146,0.081211,,0.612244083
20,40,180,2,0.046942,0.410348,0.055817,,0.794694833
20,40,180,3,0.0353,0.470571,0.047572,,0.860438728
20,40,180,4,0.031399,0.527414,0.044671,,0.887622514
20,40,180,5,0.030313,0.564567,0.043575,,0.898087009
20,40,180,6,0.030095,0.601161,0.043651,,0.904650411
20,40,180,7,0.03036,0.631552,0.044352,,0.908265751
20,50,0,0.01,0.191138,0.284405,0.167616,,0.196127374
20,50,0,0.1,0.174762,0.291428,0.154686,,0.250254188
20,50,0,0.5,0.121815,0.33127,0.117208,,0.462286326
20,50,0,1,0.085141,0.385112,0.090601,,0.637892794
20,50,0,2,0.054652,0.471288,0.069563,,0.792174012
20,50,0,3,0.045666,0.539729,0.062994,,0.843982268
20,50,0,4,0.043318,0.601568,0.060755,,0.865656876
20,50,0,5,0.043211,0.641569,0.061073,,0.873795964
20,50,0,6,0.043729,0.681123,0.061531,,0.879343645
20,50,0,7,0.044664,0.715209,0.06251,,0.882443514
20,50,18,0.01,0.191134,0.284386,0.167486,,0.196105316
20,50,18,0.1,0.174725,0.291224,0.15477,,0.250025217
20,50,18,0.5,0.121644,0.330418,0.116452,,0.461826033
20,50,18,1,0.08476,0.38372,0.089974,,0.638148907
20,50,18,2,0.054092,0.469127,0.06854,,0.793233808
20,50,18,3,0.045058,0.53717,0.061885,,0.845222147
20,50,18,4,0.042691,0.598579,0.059696,,0.866854835
20,50,18,5,0.042558,0.638487,0.06032,,0.875021474
20,50,18,6,0.043037,0.677839,0.060655,,0.88059805
20,50,18,7,0.043934,0.711312,0.061327,,0.883656451
20,50,36,0.01,0.191122,0.284332,0.166504,,0.196044202
20,50,36,0.1,0.174605,0.290691,0.154088,,0.249488498
20,50,36,0.5,0.121069,0.328016,0.115125,,0.460819221
20,50,36,1,0.083747,0.379727,0.088521,,0.638611875
20,50,36,2,0.05267,0.46303,0.066866,,0.795733954
20,50,36,3,0.043508,0.530232,0.060067,,0.848335483
20,50,36,4,0.041061,0.590603,0.058017,,0.869991008
20,50,36,5,0.040857,0.629743,0.058413,,0.878147927
20,50,36,6,0.041255,0.66867,0.0584,,0.883776455
20,50,36,7,0.042056,0.70099,0.059271,,0.886801086
20,50,54,0.01,0.191105,0.284255,0.165401,,0.195956749
20,50,54,0.1,0.174453,0.289964,0.152199,,0.248722592
20,50,54,0.5,0.120264,0.324869,0.113311,,0.459649139
20,50,54,1,0.082413,0.374301,0.086284,,0.63910456
20,50,54,2,0.050858,0.455185,0.064368,,0.798997318
20,50,54,3,0.041527,0.521075,0.057434,,0.852375214
20,50,54,4,0.039007,0.580462,0.055582,,0.874063109
20,50,54,5,0.038696,0.61862,0.055758,,0.882260587
20,50,54,6,0.038988,0.65685,0.055681,,0.887939434
20,50,54,7,0.039691,0.688638,0.056628,,0.891008047
20,50,72,0.01,0.191086,0.284168,0.163856,,0.195857373
20,50,72,0.1,0.174275,0.289168,0.150658,,0.247911825
20,50,72,0.5,0.119455,0.321274,0.111106,,0.457920854
20,50,72,1,0.081007,0.368545,0.083957,,0.639610101
20,50,72,2,0.048963,0.447018,0.06166,,0.802560985
20,50,72,3,0.0395,0.511577,0.054909,,0.856644353
20,50,72,4,0.036872,0.570358,0.052977,,0.878556725
20,50,72,5,0.036488,0.607667,0.052873,,0.886710497
20,50,72,6,0.036683,0.644798,0.053013,,0.892343294
20,50,72,7,0.037275,0.676327,0.054048,,0.895530001
20,50,90,0.01,0.191067,0.284083,0.161886,,0.195761339
20,50,90,0.1,0.174102,0.288419,0.149252,,0.247160669
20,50,90,0.5,0.118664,0.318065,0.109595,,0.456578336
20,50,90,1,0.079684,0.363182,0.082055,,0.640143971
20,50,90,2,0.0472,0.439602,0.059817,,0.806081323
20,50,90,3,0.037629,0.502966,0.05273,,0.860786726
20,50,90,4,0.034909,0.561328,0.050729,,0.882902269
20,50,90,5,0.034443,0.597901,0.050639,,0.89106246
20,50,90,6,0.034576,0.634249,0.050378,,0.896606736
20,50,90,7,0.035075,0.665446,0.051672,,0.899860247
20,50,108,0.01,0.191051,0.284012,0.161002,,0.195681415
20,50,108,0.1,0.17395,0.287802,0.148261,,0.246565256
20,50,108,0.5,0.117984,0.315315,0.108703,,0.455415314
20,50,108,1,0.078567,0.358756,0.080805,,0.640691205
20,50,108,2,0.045727,0.433641,0.058429,,0.809219639
20,50,108,3,0.036058,0.496069,0.050829,,0.864475962
20,50,108,4,0.033271,0.553746,0.049024,,0.886643828
20,50,108,5,0.032745,0.589817,0.048549,,0.894805658
20,50,108,6,0.032823,0.625702,0.048452,,0.90031358
20,50,108,7,0.033264,0.656594,0.049662,,0.903562762
20,50,126,0.01,0.191038,0.283957,0.160161,,0.195621007
20,50,126,0.1,0.17383,0.287344,0.147603,,0.24614137
20,50,126,0.5,0.117489,0.313169,0.107572,,0.454374469
20,50,126,1,0.077714,0.355588,0.079571,,0.641294063
20,50,126,2,0.044595,0.429084,0.057359,,0.811707929
20,50,126,3,0.034852,0.490969,0.049711,,0.867437778
20,50,126,4,0.03202,0.548113,0.047808,,0.88961152
20,50,126,5,0.031441,0.584047,0.04733,,0.897833914
20,50,126,6,0.031489,0.619344,0.047189,,0.903234778
20,50,126,7,0.031875,0.649913,0.048289,,0.906495861
20,50,144,0.01,0.191029,0.283921,0.160362,,0.195582693
20,50,144,0.1,0.173745,0.287036,0.147997,,0.245867343
20,50,144,0.5,0.117079,0.311746,0.107501,,0.45395441
20,50,144,1,0.077093,0.353425,0.079178,,0.641859342
20,50,144,2,0.043798,0.426058,0.056504,,0.813568412
20,50,144,3,0.03402,0.487406,0.048803,,0.869511685
20,50,144,4,0.031151,0.54416,0.046884,,0.891707268
20,50,144,5,0.030532,0.580013,0.046818,,0.89998444
20,50,144,6,0.030561,0.615086,0.046684,,0.905332171
20,50,144,7,0.030911,0.645474,0.047713,,0.908599392
20,50,162,0.01,0.191024,0.283902,0.160824,,0.195563098
20,50,162,0.1,0.173696,0.286845,0.14777,,0.245687138
20,50,162,0.5,0.116865,0.311007,0.107672,,0.453738501
20,50,162,1,0.076722,0.352149,0.079023,,0.642214092
20,50,162,2,0.043329,0.424422,0.056226,,0.814734763
20,50,162,3,0.033524,0.485326,0.048828,,0.870775754
20,50,162,4,0.030647,0.542055,0.046886,,0.892974007
20,50,162,5,0.029994,0.577956,0.046384,,0.901327412
20,50,162,6,0.030012,0.613066,0.046108,,0.9066614
20,50,162,7,0.030339,0.642819,0.047375,,0.909860686
20,50,180,0.01,0.191022,0.283899,0.160855,,0.195563052
20,50,180,0.1,0.17368,0.286772,0.147507,,0.245610835
20,50,180,0.5,0.116802,0.310759,0.107647,,0.453635855
20,50,180,1,0.076591,0.351842,0.078878,,0.642459848
20,50,180,2,0.043178,0.423839,0.055819,,0.815090243
20,50,180,3,0.03337,0.48468,0.049095,,0.871170736
20,50,180,4,0.030483,0.54129,0.046727,,0.893373769
20,50,180,5,0.029826,0.577094,0.045893,,0.90171357
20,50,180,6,0.029824,0.612423,0.046066,,0.907126075
20,50,180,7,0.030148,0.641902,0.047155,,0.910280485
20,60,0,0.01,0.190855,0.284681,0.164073,,0.197305777
20,60,0,0.1,0.17217,0.293337,0.150501,,0.260290393
20,60,0,0.5,0.114027,0.340699,0.112048,,0.498480404
20,60,0,1,0.076924,0.400526,0.087172,,0.677771494
20,60,0,2,0.049993,0.489186,0.069243,,0.814558801
20,60,0,3,0.043487,0.554855,0.064291,,0.85464166
20,60,0,4,0.042349,0.614195,0.062892,,0.870994176
20,60,0,5,0.042752,0.651539,0.063607,,0.876847028
20,60,0,6,0.043463,0.688523,0.06423,,0.881246363
20,60,0,7,0.044433,0.720577,0.065281,,0.883836813
20,60,18,0.01,0.19085,0.28466,0.164244,,0.197282917
20,60,18,0.1,0.172125,0.293087,0.1505,,0.260014789
20,60,18,0.5,0.11383,0.339795,0.111425,,0.498131717
20,60,18,1,0.076557,0.39911,0.086022,,0.678106743
20,60,18,2,0.049518,0.487147,0.068607,,0.815460296
20,60,18,3,0.042982,0.552537,0.06328,,0.855648602
20,60,18,4,0.041822,0.611494,0.062006,,0.871970073
20,60,18,5,0.042194,0.648883,0.063135,,0.87788915
20,60,18,6,0.042872,0.685789,0.063221,,0.882326624
20,60,18,7,0.043803,0.717478,0.064135,,0.884922913
20,60,36,0.01,0.190835,0.284596,0.163307,,0.197212634
20,60,36,0.1,0.171983,0.292457,0.149326,,0.259396262
20,60,36,0.5,0.11323,0.337224,0.109871,,0.497262762
20,60,36,1,0.075604,0.395103,0.084712,,0.678764072
20,60,36,2,0.048281,0.481508,0.066744,,0.817734985
20,60,36,3,0.041613,0.546322,0.061554,,0.858443535
20,60,36,4,0.040399,0.60446,0.060394,,0.874704393
20,60,36,5,0.040691,0.641185,0.061316,,0.880649854
20,60,36,6,0.041294,0.677833,0.061437,,0.885155195
20,60,36,7,0.042134,0.708696,0.062093,,0.887766871
20,60,54,0.01,0.190814,0.284507,0.161311,,0.197115213
20,60,54,0.1,0.171797,0.291462,0.147763,,0.258311225
20,60,54,0.5,0.11242,0.333781,0.107822,,0.496101533
20,60,54,1,0.07431,0.38963,0.083046,,0.679656852
20,60,54,2,0.046608,0.47394,0.064427,,0.820927177
20,60,54,3,0.039809,0.537833,0.059319,,0.862167225
20,60,54,4,0.038517,0.595237,0.058258,,0.878448104
20,60,54,5,0.038698,0.631033,0.0588,,0.884437184
20,60,54,6,0.039202,0.667094,0.058836,,0.888992717
20,60,54,7,0.039927,0.697266,0.059964,,0.891678299
20,60,72,0.01,0.190791,0.284408,0.159614,,0.197005886
20,60,72,0.1,0.171585,0.290566,0.146099,,0.257450487
20,60,72,0.5,0.111523,0.330069,0.106037,,0.494904799
20,60,72,1,0.072889,0.383727,0.080464,,0.680742681
20,60,72,2,0.0448,0.465913,0.062163,,0.824558999
20,60,72,3,0.03789,0.528764,0.057259,,0.866267599
20,60,72,4,0.036499,0.585773,0.056027,,0.88269117
20,60,72,5,0.03659,0.620832,0.056528,,0.888686415
20,60,72,6,0.03699,0.655994,0.056654,,0.893244288
20,60,72,7,0.037616,0.686035,0.057618,,0.896038284
20,60,90,0.01,0.190768,0.284315,0.158812,,0.196906646
20,60,90,0.1,0.171382,0.289765,0.144992,,0.256714236
20,60,90,0.5,0.110677,0.326566,0.104868,,0.493750615
20,60,90,1,0.071559,0.378364,0.079375,,0.681905571
20,60,90,2,0.043102,0.45892,0.060874,,0.82828641
20,60,90,3,0.036123,0.52077,0.055493,,0.870269513
20,60,90,4,0.034623,0.577557,0.0541,,0.88688621
20,60,90,5,0.034642,0.611682,0.054653,,0.89280299
20,60,90,6,0.034965,0.646228,0.054248,,0.897341869
20,60,90,7,0.035493,0.675614,0.055791,,0.90017536
20,60,108,0.01,0.19075,0.284241,0.158333,,0.196826887
20,60,108,0.1,0.17121,0.28916,0.14385,,0.256206964
20,60,108,0.5,0.109947,0.323889,0.103765,,0.493140265
20,60,108,1,0.070445,0.37438,0.078167,,0.683268701
20,60,108,2,0.041702,0.45353,0.059992,,0.831586004
20,60,108,3,0.034664,0.514719,0.054495,,0.873807526
20,60,108,4,0.033086,0.570848,0.052782,,0.890431736
20,60,108,5,0.033042,0.604726,0.053164,,0.896382384
20,60,108,6,0.033308,0.638736,0.052735,,0.900875538
20,60,108,7,0.033776,0.667767,0.053919,,0.903709395
20,60,126,0.01,0.190736,0.284188,0.157819,,0.196772536
20,60,126,0.1,0.171025,0.288753,0.143606,,0.256054009
20,60,126,0.5,0.109434,0.322151,0.103611,,0.492873941
20,60,126,1,0.069584,0.371529,0.077895,,0.684507144
20,60,126,2,0.04065,0.449958,0.060121,,0.834287252
20,60,126,3,0.033575,0.510453,0.054209,,0.876568853
20,60,126,4,0.031952,0.566145,0.052373,,0.893154455
20,60,126,5,0.031843,0.600034,0.052434,,0.899211397
20,60,126,6,0.032081,0.6333,0.052054,,0.903571037
20,60,126,7,0.032499,0.662208,0.053759,,0.906438254
20,60,144,0.01,0.190727,0.284157,0.158909,,0.196742784
20,60,144,0.1,0.170938,0.288519,0.14503,,0.255912958
20,60,144,0.5,0.10903,0.321112,0.104553,,0.493051132
20,60,144,1,0.069012,0.369855,0.078104,,0.685499251
20,60,144,2,0.03996,0.447665,0.059587,,0.836103563
20,60,144,3,0.032853,0.507932,0.05395,,0.878498849
20,60,144,4,0.031193,0.563186,0.052739,,0.895040033
20,60,144,5,0.031037,0.596904,0.052568,,0.901146764
20,60,144,6,0.03126,0.629741,0.051964,,0.905416179
20,60,144,7,0.031635,0.65856,0.053842,,0.908330254
20,60,162,0.01,0.190722,0.284145,0.159938,,0.196735086
20,60,162,0.1,0.17089,0.288392,0.145326,,0.255838461
20,60,162,0.5,0.108829,0.320539,0.104705,,0.493073541
20,60,162,1,0.068671,0.369119,0.078563,,0.686283378
20,60,162,2,0.039562,0.446646,0.059451,,0.837263064
20,60,162,3,0.032442,0.506548,0.054204,,0.879619288
20,60,162,4,0.030771,0.561683,0.052924,,0.896123581
20,60,162,5,0.030569,0.595614,0.052953,,0.902364005
20,60,162,6,0.030785,0.628582,0.052335,,0.906622564
20,60,162,7,0.031138,0.65694,0.054064,,0.909492819
20,60,180,0.01,0.19072,0.284145,0.160043,,0.196740126
